,id,name,symbol,chain,chains,slug,tvl,chainTvls
87,345,Alpaca Leveraged Yield Farming,ALPACA,Multi-Chain,"['Binance', 'Fantom']",alpaca-leveraged-yield-farming,125.3,"{'Binance': 124.37, 'Binance-staking': 11.7, 'Fantom-staking': 0.23, 'staking': 11.94, 'Fantom': 0.93}"
88,1166,DefiChain DEX,DFI,DefiChain,['DefiChain'],defichain-dex,125.12,{'DefiChain': 125.12}
89,1115,Tectonic,TONIC,Cronos,['Cronos'],tectonic,124.69,"{'Cronos-borrowed': 69.26, 'Cronos': 124.69, 'borrowed': 69.26}"
90,116,Balancer V1,BAL,Ethereum,['Ethereum'],balancer-v1,122.14,{'Ethereum': 122.14}
91,279,StakeHound,-,Ethereum,['Ethereum'],stakehound,122.08,{'Ethereum': 122.08}
92,2414,Blur Bids,BLUR,Ethereum,['Ethereum'],blur-bids,115.64,{'Ethereum': 115.64}
93,2313,Firi,-,Multi-Chain,"['Bitcoin', 'Ethereum', 'Ripple', 'Solana', 'Cardano']",firi,112.85,"{'Ethereum': 29.97, 'Cardano': 0.0, 'Solana': 1.79, 'Ripple': 21.19, 'Bitcoin': 59.89}"
94,140,Kava Lend,HARD,Kava,['Kava'],kava-lend,111.73,"{'Kava': 111.73, 'borrowed': 5.81, 'Kava-borrowed': 5.81}"
95,2907,Chronos,CHR,Arbitrum,['Arbitrum'],chronos,111.41,{'Arbitrum': 111.41}
96,484,Marinade Finance,MNDE,Solana,['Solana'],marinade-finance,107.41,{'Solana': 107.41}
97,1044,Stader,SD,Multi-Chain,"['Ethereum', 'Hedera', 'Binance', 'Near', 'Fantom', 'Terra2']",stader,106.89,"{'Near': 5.19, 'Binance': 10.77, 'Ethereum': 62.86, 'Hedera': 22.6, 'Terra2': 0.48, 'Fantom': 5.01}"
98,1864,Team Finance,SWAP,Multi-Chain,"['Ethereum', 'Binance', 'Polygon', 'Avalanche', 'Kava']",team-finance,105.14,"{'Binance': 42.86, 'Ethereum': 60.24, 'Kava': 0.12, 'Avalanche': 0.74, 'Polygon': 1.18}"
99,2305,MaskEX,-,Multi-Chain,"['Binance', 'Ethereum', 'Tron']",maskex,103.65,"{'Binance': 68.29, 'Ethereum': 33.3, 'Tron': 2.06}"
100,412,Thorchain,RUNE,Multi-Chain,"['Thorchain', 'Bitcoin', 'Ethereum', 'Binance', 'Litecoin', 'Doge', 'Avalanche', 'Cosmos', 'Bitcoincash']",thorchain,103.55,"{'Litecoin': 1.26, 'Bitcoincash': 0.66, 'Cosmos': 0.69, 'Thorchain-staking': 90.45, 'Thorchain': 53.59, 'Binance': 6.89, 'Ethereum': 17.65, 'Avalanche': 0.92, 'Doge': 1.0, 'staking': 90.45, 'Bitcoin': 20.88}"
101,2542,Ondo Finance,-,Ethereum,['Ethereum'],ondo-finance,103.5,{'Ethereum': 103.5}
102,177,DefiSaver,-,Ethereum,['Ethereum'],defisaver,102.25,{'Ethereum': 102.25}
103,1167,DefiChain Loans,DFI,DefiChain,['DefiChain'],defichain-loans,102.2,{'DefiChain': 102.2}
104,126,Loopring,LRC,Ethereum,['Ethereum'],loopring,101.23,{'Ethereum': 101.23}
105,2616,Conic Finance,CNC,Ethereum,['Ethereum'],conic-finance,101.23,{'Ethereum': 101.23}
106,508,KlaySwap,KSP,Klaytn,['Klaytn'],klayswap,100.57,"{'Klaytn-staking': 25.9, 'Klaytn': 100.57, 'staking': 25.9}"
107,355,Gamma,GAMMA,Multi-Chain,"['Binance', 'Polygon', 'Optimism', 'Ethereum', 'Arbitrum', 'Polygon zkEVM', 'Celo']",gamma,100.38,"{'Optimism': 10.46, 'Polygon zkEVM': 3.05, 'Binance': 42.35, 'Ethereum': 5.01, 'Ethereum-staking': 7.67, 'Polygon': 35.16, 'Celo': 0.0, 'Arbitrum': 4.35, 'staking': 7.67}"
108,2292,Cake DeFi,-,Multi-Chain,"['Bitcoin', 'Ethereum', 'Litecoin']",cake-defi,98.78,"{'Litecoin': 1.15, 'Ethereum': 41.81, 'Bitcoin': 55.81}"
109,2415,OKC Liquid Staking,-,OKExChain,['OKExChain'],okc-liquid-staking,96.98,{'OKExChain': 96.98}
110,431,SUN.io,SUN,Tron,['Tron'],sun.io,96.03,"{'Tron': 96.03, 'Tron-staking': 6.68, 'staking': 6.68}"
111,1427,Benqi Staked Avax,-,Avalanche,['Avalanche'],benqi-staked-avax,95.64,{'Avalanche': 95.64}
112,2346,WOO X,-,Multi-Chain,"['Ethereum', 'Binance', 'Avalanche', 'Bitcoin', 'Polygon', 'Tron', 'Arbitrum', 'Fantom', 'Optimism']",woo-x,94.86,"{'Optimism': 0.0, 'Binance': 18.11, 'Ethereum': 58.04, 'Avalanche': 8.91, 'Polygon': 1.0, 'Tron': 0.39, 'Arbitrum': 0.09, 'Fantom': 0.0, 'Bitcoin': 8.32}"
113,1700,Wombat Exchange,WOM,Multi-Chain,"['Binance', 'Arbitrum']",wombat-exchange,93.11,"{'Binance': 49.63, 'Binance-staking': 4.75, 'Arbitrum-staking': 1.2, 'Arbitrum': 43.48, 'staking': 5.95}"
114,435,Hop Protocol,HOP,Multi-Chain,"['Ethereum', 'Arbitrum', 'Optimism', 'Polygon', 'xDai']",hop-protocol,91.71,"{'Optimism': 12.16, 'Ethereum': 58.61, 'xDai': 1.68, 'Polygon': 6.41, 'Arbitrum': 12.86}"
115,2307,Camelot V2,GRAIL,Arbitrum,['Arbitrum'],camelot-v2,90.45,{'Arbitrum': 90.45}
116,504,Mento,-,Multi-Chain,"['Celo', 'Ethereum', 'Bitcoin']",mento,89.74,"{'Ethereum': 42.85, 'Celo': 45.93, 'Bitcoin': 0.96}"
117,797,Katana DEX,-,Ronin,['Ronin'],katana-dex,88.18,{'Ronin': 88.18}
118,2517,ParaSpace Lending,-,Multi-Chain,"['Ethereum', 'Arbitrum']",paraspace-lending,82.25,"{'Ethereum': 81.81, 'Arbitrum-borrowed': 0.39, 'Ethereum-borrowed': 34.0, 'Arbitrum': 0.44, 'borrowed': 34.39}"
119,306,Quickswap Dex,QUICK,Polygon,['Polygon'],quickswap-dex,80.53,{'Polygon': 80.53}
120,753,RealT Tokens,-,xDai,['xDai'],realt-tokens,79.57,{'xDai': 79.57}
121,382,Pendle,PENDLE,Multi-Chain,"['Ethereum', 'Arbitrum', 'Avalanche']",pendle,79.13,"{'pool2': 0.53, 'Ethereum-pool2': 0.28, 'Ethereum': 48.29, 'Avalanche': 0.93, 'Ethereum-staking': 15.5, 'Arbitrum': 29.91, 'Avalanche-pool2': 0.25, 'staking': 15.5}"
122,266,Set Protocol,-,Ethereum,['Ethereum'],set-protocol,77.8,{'Ethereum': 77.8}
123,2190,Sushi BentoBox,SUSHI,Multi-Chain,"['Ethereum', 'Arbitrum', 'Fantom', 'Polygon', 'Avalanche', 'Binance', 'Optimism', 'xDai', 'Moonbeam', 'Moonriver', 'Celo']",sushi-bentobox,76.98,"{'Optimism': 0.0, 'Moonriver': 0.0, 'Moonbeam': 0.0, 'Binance': 0.04, 'Ethereum': 70.02, 'xDai': 0.0, 'Avalanche': 0.27, 'Polygon': 0.68, 'Celo': 0.0, 'Arbitrum': 4.36, 'Fantom': 1.59}"
124,225,Enzyme Finance,MLN,Ethereum,['Ethereum'],enzyme-finance,75.87,{'Ethereum': 75.87}
125,2807,MatrixDock,STBT,Ethereum,['Ethereum'],matrixdock,72.39,{'Ethereum': 72.39}
126,1087,Algofi Lend,-,Algorand,['Algorand'],algofi-lend,69.74,"{'Algorand-borrowed': 11.1, 'Algorand': 69.74, 'Algorand-staking': 0.79, 'borrowed': 11.1, 'staking': 0.79}"
127,135,Kava Mint,-,Kava,['Kava'],kava-mint,68.76,{'Kava': 68.76}
128,204,Alchemix,ALCX,Multi-Chain,"['Ethereum', 'Optimism', 'Fantom']",alchemix,68.33,"{'Optimism': 0.31, 'Ethereum': 67.94, 'Ethereum-staking': 5.47, 'staking': 5.47, 'Fantom': 0.08}"
129,1108,Gearbox,GEAR,Ethereum,['Ethereum'],gearbox,65.01,{'Ethereum': 65.01}
130,1494,Minswap,MIN,Cardano,['Cardano'],minswap,64.95,{'Cardano': 64.95}
131,1544,Concentrator,CTR,Ethereum,['Ethereum'],concentrator,64.63,{'Ethereum': 64.63}
132,2266,Kava Earn,-,Kava,['Kava'],kava-earn,64.58,{'Kava': 64.58}
133,2262,Kava Liquid,-,Kava,['Kava'],kava-liquid,64.52,{'Kava': 64.52}
134,2121,Frax Swap,-,Multi-Chain,"['Ethereum', 'Fantom', 'Dogechain', 'Polygon', 'Binance', 'Arbitrum', 'Avalanche', 'Moonbeam']",frax-swap,63.13,"{'Moonbeam': 0.0, 'Binance': 0.0, 'Dogechain': 0.28, 'Ethereum': 61.05, 'Avalanche': 0.0, 'Polygon': 0.24, 'Arbitrum': 0.0, 'Fantom': 1.56}"
135,2369,Phemex,-,Multi-Chain,"['Ethereum', 'Bitcoin']",phemex,63.02,"{'Ethereum': 63.02, 'Bitcoin': 0.0}"
136,2111,UwU Lend,UWU,Ethereum,['Ethereum'],uwu-lend,62.09,"{'Ethereum': 62.09, 'pool2': 11.17, 'Ethereum-borrowed': 163.5, 'borrowed': 163.5, 'Ethereum-pool2': 11.17}"
137,1995,Bancor V3,BNT,Ethereum,['Ethereum'],bancor-v3,61.67,{'Ethereum': 61.67}
138,243,Flamincome,FLAG,Ethereum,['Ethereum'],flamincome,61.55,{'Ethereum': 61.55}
139,654,Beethoven X,BEETS,Multi-Chain,"['Optimism', 'Fantom']",beethoven-x,61.25,"{'Optimism': 37.05, 'Fantom': 24.19}"
140,172,Index Coop,INDEX,Ethereum,['Ethereum'],index-coop,61.02,{'Ethereum': 61.02}
141,2239,Quickswap V3,QUICK,Multi-Chain,"['Polygon', 'Polygon zkEVM', 'Dogechain']",quickswap-v3,59.84,"{'Dogechain': 1.4, 'Polygon zkEVM': 8.42, 'Polygon': 50.03}"
142,143,Flexa,AMP,Ethereum,['Ethereum'],flexa,59.37,{'Ethereum': 59.37}
143,1901,DxSale,DX,Multi-Chain,"['Binance', 'Ethereum', 'Arbitrum', 'Polygon', 'Fantom', 'CORE', 'Avalanche', 'Cronos', 'Heco', 'Kucoin', 'Celo', 'OKExChain', 'Bitgert', 'Milkomeda', 'Dogechain', 'Harmony', 'Dexit', 'Moonriver', 'xDai', 'smartBCH']",dxsale,59.35,"{'Dexit': 0.0, 'Moonriver': 0.0, 'Harmony': 0.0, 'Bitgert': 0.0, 'Binance': 53.15, 'Dogechain': 0.0, 'Ethereum': 3.3, 'xDai': 0.0, 'Heco': 0.02, 'Avalanche': 0.11, 'Celo': 0.01, 'Arbitrum': 1.38, 'CORE': 0.13, 'Fantom': 0.55, 'Cronos': 0.04, 'OKExChain': 0.0, 'Milkomeda': 0.0, 'Kucoin': 0.02, 'smartBCH': 0.0, 'Polygon': 0.65}"
144,951,4Swap,-,Mixin,['Mixin'],4swap,58.75,{'Mixin': 58.75}
145,302,SpookySwap,BOO,Fantom,['Fantom'],spookyswap,58.63,{'Fantom': 58.63}
146,2311,CoinDCX,-,Multi-Chain,"['Ethereum', 'Bitcoin', 'Cardano', 'Ripple', 'Tron', 'Binance', 'Solana']",coindcx,58.6,"{'Binance': 0.95, 'Ethereum': 24.12, 'Cardano': 5.18, 'Solana': 0.02, 'Tron': 2.01, 'Ripple': 4.23, 'Bitcoin': 22.1}"
147,160,Homora V2,ALPHA,Multi-Chain,"['Ethereum', 'Avalanche', 'Binance', 'Optimism', 'Fantom']",homora-v2,57.98,"{'Binance': 1.55, 'Optimism': 0.16, 'Ethereum': 53.35, 'Avalanche': 2.81, 'Fantom': 0.11}"
148,151,Rhino.fi,DVF,Multi-Chain,"['Ethereum', 'Polygon', 'Arbitrum']",rhino.fi,57.65,"{'Ethereum': 56.67, 'Polygon': 0.51, 'Arbitrum': 0.47}"
149,2205,Pando Leaf,-,Mixin,['Mixin'],pando-leaf,57.47,{'Mixin': 57.47}
150,2237,Axelar,AXL,Multi-Chain,"['Osmosis', 'Kava', 'Terra2', 'Kujira', 'Juno', 'Umee', 'Comdex', 'Binance', 'Polygon', 'Evmos', 'Crescent', 'Arbitrum', 'Moonbeam', 'Celo', 'Carbon', 'Avalanche', 'Fantom', 'Cosmos', 'Secret', 'Stargaze', 'Persistence', 'Injective', 'Aurora']",axelar,57.09,"{'Kava': 6.25, 'Cosmos': 0.01, 'Kujira': 3.03, 'Carbon': 0.31, 'Juno': 3.02, 'Secret': 0.0, 'Osmosis': 30.34, 'Binance': 0.82, 'Comdex': 0.94, 'Avalanche': 0.3, 'Celo': 0.44, 'Arbitrum': 0.54, 'Fantom': 0.13, 'Stargaze': 0.0, 'Evmos': 0.65, 'Persistence': 0.0, 'Moonbeam': 0.51, 'Aurora': 0.0, 'Injective': 0.0, 'Polygon': 0.67, 'Umee': 2.38, 'Crescent': 0.57, 'Terra2': 6.2}"
151,1018,Gains Network,GNS,Multi-Chain,"['Arbitrum', 'Polygon']",gains-network,57.03,"{'pool2': 0.13, 'Polygon-pool2': 0.13, 'Arbitrum-staking': 75.79, 'Polygon': 15.53, 'Polygon-staking': 28.78, 'Arbitrum': 41.5, 'staking': 104.57}"
152,449,QiDao,QI,Multi-Chain,"['Polygon', 'Optimism', 'Ethereum', 'Fantom', 'Arbitrum', 'Metis', 'Avalanche', 'Binance', 'xDai', 'Moonbeam', 'Moonriver', 'Harmony']",qidao,56.76,"{'Optimism': 11.29, 'Metis': 1.93, 'Moonriver': 0.0, 'Harmony': 0.0, 'Moonbeam': 0.02, 'Binance': 0.4, 'Ethereum': 9.24, 'xDai': 0.06, 'Avalanche': 0.42, 'Polygon': 24.77, 'Arbitrum': 2.96, 'Fantom': 5.68}"
153,2038,Helio Protocol,HAY,Binance,['Binance'],helio-protocol,56.56,{'Binance': 56.56}
154,1928,CIAN,-,Multi-Chain,"['Polygon', 'Avalanche', 'Ethereum']",cian,56.07,"{'Ethereum': 11.83, 'Avalanche': 20.08, 'Polygon': 24.17}"
155,2226,Wombex Finance,WMX,Multi-Chain,"['Arbitrum', 'Binance']",wombex-finance,55.8,"{'Binance': 21.89, 'Binance-staking': 0.66, 'Arbitrum-staking': 0.22, 'Arbitrum': 33.91, 'staking': 0.89}"
156,2728,SyncSwap,-,zkSync Era,['zkSync Era'],syncswap,54.95,{'zkSync Era': 54.95}
157,425,Tranchess,CHESS,Multi-Chain,"['Binance', 'Ethereum']",tranchess,52.96,"{'Binance': 50.57, 'Ethereum': 2.38, 'Binance-staking': 8.22, 'Ethereum-staking': 0.0, 'staking': 8.22}"
158,1453,EOS REX,EOS,EOS,['EOS'],eos-rex,52.2,{'EOS': 52.2}
159,2906,Joe V2.1,JOE,Multi-Chain,"['Arbitrum', 'Avalanche', 'Binance']",joe-v2.1,52.07,"{'Binance': 3.48, 'Avalanche': 22.05, 'Arbitrum-staking': 20.12, 'Arbitrum': 26.54, 'staking': 20.12}"
160,854,xExchange,MEX,Elrond,['Elrond'],xexchange,48.95,"{'Elrond-staking': 43.16, 'Elrond': 48.95, 'staking': 43.16}"
161,2949,CRETH2,CREAM,Ethereum,['Ethereum'],creth2,46.97,{'Ethereum': 46.97}
162,1207,Across,ACX,Ethereum,['Ethereum'],across,45.61,{'Ethereum': 45.61}
163,1985,Canto Dex,-,Canto,['Canto'],canto-dex,45.2,{'Canto': 45.2}
164,2254,MUX Protocol,MCB,Multi-Chain,"['Arbitrum', 'Binance', 'Avalanche', 'Optimism', 'Fantom']",mux-protocol,43.78,"{'Binance': 5.38, 'Optimism': 0.82, 'Avalanche': 0.92, 'Arbitrum': 36.11, 'Fantom': 0.55}"
165,331,MoneyOnChain,MOC,RSK,['RSK'],moneyonchain,43.72,{'RSK': 43.72}
166,506,Tetu Earn,TETU,Multi-Chain,"['Polygon', 'Ethereum', 'Fantom', 'Binance']",tetu-earn,43.69,"{'Binance': 0.0, 'Ethereum': 0.23, 'Polygon': 43.42, 'Fantom': 0.04}"
167,612,Vires Finance,VIRES,Waves,['Waves'],vires-finance,43.11,"{'Waves': 43.11, 'borrowed': 32.63, 'Waves-borrowed': 32.63}"
168,123,dForce,DF,Multi-Chain,"['Arbitrum', 'Binance', 'Optimism', 'Ethereum', 'Polygon', 'Kava', 'Avalanche']",dforce,42.64,"{'Optimism': 7.07, 'Kava': 0.0, 'Arbitrum-borrowed': 8.54, 'Polygon-borrowed': 1.94, 'Binance-borrowed': 3.93, 'Binance': 11.86, 'Ethereum': 4.5, 'Optimism-borrowed': 3.22, 'Avalanche': 0.0, 'Ethereum-staking': 6.13, 'Polygon': 2.03, 'Ethereum-borrowed': 3.74, 'Arbitrum': 17.18, 'borrowed': 21.37, 'Kava-borrowed': 0.0, 'staking': 6.13, 'Avalanche-borrowed': 0.0}"
169,1772,ApolloX,APX,Multi-Chain,"['Binance', 'Ethereum', 'Arbitrum']",apollox,42.37,"{'pool2': 2.8, 'Binance-pool2': 2.8, 'Binance': 39.57, 'Ethereum': 2.43, 'Binance-staking': 8.24, 'Arbitrum': 0.37, 'staking': 8.24}"
170,2864,THENA FUSION,THE,Binance,['Binance'],thena-fusion,41.86,{'Binance': 41.86}
171,304,Flamingo Finance,FLM,NEO,['NEO'],flamingo-finance,41.79,{'NEO': 41.79}
172,2020,Silo Finance,SILO,Multi-Chain,"['Ethereum', 'Arbitrum']",silo-finance,41.74,"{'Ethereum': 33.09, 'Arbitrum-borrowed': 6.27, 'Ethereum-borrowed': 9.19, 'Arbitrum': 8.64, 'borrowed': 15.46}"
173,2537,Flux Finance,-,Ethereum,['Ethereum'],flux-finance,41.45,"{'Ethereum': 41.45, 'Ethereum-borrowed': 25.9, 'borrowed': 25.9}"
174,146,DODO,DODO,Multi-Chain,"['Ethereum', 'Binance', 'Arbitrum', 'Polygon', 'Aurora']",dodo,41.34,"{'Binance': 14.57, 'Ethereum': 19.18, 'Aurora': 0.07, 'Polygon': 3.25, 'Arbitrum': 4.27}"
175,2298,Coinsquare,-,Multi-Chain,"['Bitcoin', 'Ethereum', 'Ripple', 'Solana', 'Cardano', 'Cosmos', 'Litecoin', 'Avalanche']",coinsquare,40.36,"{'Litecoin': 0.05, 'Cosmos': 0.11, 'Ethereum': 8.3, 'Cardano': 1.37, 'Avalanche': 0.0, 'Solana': 2.03, 'Ripple': 5.68, 'Bitcoin': 22.82}"
176,283,Orca,ORCA,Solana,['Solana'],orca,40.04,{'Solana': 40.04}
177,468,Trader Joe DEX,JOE,Multi-Chain,"['Avalanche', 'Binance']",trader-joe-dex,39.66,"{'Binance': 0.02, 'Avalanche': 39.64, 'Avalanche-staking': 1.74, 'staking': 1.74}"
178,173,Badger DAO,BADGER,Multi-Chain,"['Ethereum', 'Arbitrum', 'Fantom', 'Polygon', 'Binance']",badger-dao,39.36,"{'Binance': 0.0, 'Ethereum': 38.79, 'Polygon': 0.0, 'Arbitrum': 0.56, 'Fantom': 0.0}"
179,2169,BabyDogeSwap,BabyDoge,Binance,['Binance'],babydogeswap,39.11,"{'Binance': 39.11, 'Binance-staking': 6.99, 'staking': 6.99}"
180,1023,Overnight USD+,-,Multi-Chain,"['Arbitrum', 'Optimism', 'Binance', 'zkSync Era', 'Polygon']",overnight-usd+,38.03,"{'Binance': 4.16, 'Optimism': 10.6, 'zkSync Era': 1.72, 'Polygon': 0.39, 'Arbitrum': 21.17}"
181,2461,Ad-Astra Bridge,-,Ethereum,['Ethereum'],ad-astra-bridge,38.02,{'Ethereum': 38.02}
182,1619,JPEG'd,JPEG,Ethereum,['Ethereum'],jpegd,37.81,"{'Ethereum': 37.81, 'pool2': 2.07, 'Ethereum-staking': 1.2, 'staking': 1.2, 'Ethereum-pool2': 2.07}"
183,1882,Ferro,FER,Cronos,['Cronos'],ferro,37.12,{'Cronos': 37.12}
184,150,Idle,IDLE,Multi-Chain,"['Ethereum', 'Polygon']",idle,37.06,"{'Ethereum': 37.0, 'Polygon': 0.06}"
185,334,MDEX,MDX,Multi-Chain,"['Binance', 'Heco', 'Bittorrent']",mdex,36.87,"{'Binance': 19.13, 'Bittorrent': 0.0, 'Heco': 17.74}"
186,1556,Terra Bridge,-,Multi-Chain,"['Ethereum', 'Binance', 'Harmony']",terra-bridge,36.82,"{'Binance': 1.34, 'Ethereum': 35.42, 'Harmony': 0.06}"
187,643,Geist Finance,GEIST,Fantom,['Fantom'],geist-finance,36.79,"{'pool2': 0.44, 'Fantom-staking': 2.55, 'Fantom-borrowed': 12.77, 'borrowed': 12.77, 'Fantom-pool2': 0.44, 'Fantom': 36.79, 'staking': 2.55}"
188,2925,WEMIX.FI Staking,-,WEMIX,['WEMIX'],wemix.fi-staking,36.17,{'WEMIX': 36.17}
189,954,REX Staking,-,Telos,['Telos'],rex-staking,35.91,{'Telos': 35.91}
190,2251,Stride,STRD,Stride,['Stride'],stride,35.62,{'Stride': 35.62}
191,2539,unshETH,USH,Ethereum,['Ethereum'],unsheth,35.07,{'Ethereum': 35.07}
192,547,pNetwork,PNT,Multi-Chain,"['Binance', 'Ultra', 'Ethereum', 'Polygon', 'EOS', 'LBRY', 'Telos', 'Algorand', 'Arbitrum']",pnetwork,34.92,"{'EOS': 2.95, 'Binance': 13.82, 'Ethereum': 6.16, 'Ultra': 6.7, 'Algorand': 0.06, 'Polygon': 3.07, 'Telos': 0.12, 'Arbitrum': 0.01, 'LBRY': 2.03}"
193,234,Notional,NOTE,Ethereum,['Ethereum'],notional,34.67,{'Ethereum': 34.67}
194,2901,Swell,-,Ethereum,['Ethereum'],swell,34.49,{'Ethereum': 34.49}
195,2235,Algo Liquid Governance,-,Algorand,['Algorand'],algo-liquid-governance,34.48,{'Algorand': 34.48}
196,1853,Moonwell Artemis,WELL,Moonbeam,['Moonbeam'],moonwell-artemis,34.41,"{'Moonbeam-borrowed': 16.07, 'Moonbeam-staking': 1.26, 'borrowed': 16.07, 'staking': 1.26, 'Moonbeam': 34.41}"
197,2309,Indigo,INDY,Cardano,['Cardano'],indigo,33.85,{'Cardano': 33.85}
198,2626,ether.fi,-,Ethereum,['Ethereum'],ether.fi,33.81,{'Ethereum': 33.81}
199,1272,ioTube,-,Multi-Chain,"['IoTeX', 'Ethereum', 'Binance', 'Polygon']",iotube,33.66,"{'Binance': 2.05, 'IoTeX': 25.17, 'Ethereum': 5.57, 'Polygon': 0.88}"
200,1667,Solv Protocol,SOLV,Multi-Chain,"['Binance', 'Ethereum', 'Arbitrum', 'Polygon']",solv-protocol,33.61,"{'Binance': 25.42, 'Ethereum': 8.1, 'Polygon': 0.0, 'Arbitrum': 0.1}"
201,149,B.Protocol,BPRO,Multi-Chain,"['Ethereum', 'Arbitrum', 'Fantom', 'Polygon']",b.protocol,33.56,"{'Ethereum': 33.33, 'Polygon': 0.0, 'Arbitrum': 0.17, 'Fantom': 0.07}"
202,2231,Tangible,TNGBL,Polygon,['Polygon'],tangible,33.39,{'Polygon': 33.39}
203,207,Unslashed,USF,Ethereum,['Ethereum'],unslashed,33.38,{'Ethereum': 33.38}
204,2607,Frax FPI,FPIS,Ethereum,['Ethereum'],frax-fpi,33.2,{'Ethereum': 33.2}
205,438,Tokemak,TOKE,Ethereum,['Ethereum'],tokemak,33.06,"{'Ethereum': 33.06, 'pool2': 5.24, 'Ethereum-staking': 7.91, 'staking': 7.91, 'Ethereum-pool2': 5.24}"
206,217,Connext,-,Multi-Chain,"['Ethereum', 'Arbitrum', 'xDai', 'Polygon', 'Optimism', 'Binance', 'Cronos', 'Evmos', 'Moonriver', 'Milkomeda', 'Harmony', 'Moonbeam', 'Boba', 'Avalanche', 'Fuse', 'Fantom']",connext,33.01,"{'Optimism': 1.64, 'Cronos': 0.0, 'Evmos': 0.0, 'Moonriver': 0.0, 'Milkomeda': 0.0, 'Harmony': 0.0, 'Moonbeam': 0.0, 'Binance': 1.4, 'Boba': 0.0, 'Ethereum': 17.85, 'xDai': 3.75, 'Avalanche': 0.0, 'Polygon': 3.17, 'Arbitrum': 5.2, 'Fuse': 0.0, 'Fantom': 0.0}"
207,2968,GND Protocol,GND,Arbitrum,['Arbitrum'],gnd-protocol,32.79,"{'Arbitrum-staking': 0.0, 'Arbitrum': 32.79, 'staking': 0.0}"
208,2921,Blur Lending,BLUR,Ethereum,['Ethereum'],blur-lending,32.74,{'Ethereum': 32.74}
209,2707,SPL Governance,-,Solana,['Solana'],spl-governance,32.29,"{'Solana-staking': 254.12, 'Solana': 32.29, 'staking': 254.12}"
210,190,dHEDGE,DHT,Multi-Chain,"['Optimism', 'Polygon', 'Ethereum']",dhedge,31.77,"{'Optimism': 27.47, 'Ethereum': 2.1, 'Polygon': 2.19, 'Ethereum-staking': 0.37, 'staking': 0.37}"
211,276,Stafi,FIS,Multi-Chain,"['Ethereum', 'Cosmos', 'Polygon', 'Binance', 'Stafi', 'Solana']",stafi,31.61,"{'Cosmos': 1.45, 'Binance': 0.18, 'Ethereum': 29.23, 'Ethereum-staking': 5.28, 'Polygon': 0.63, 'Solana': 0.03, 'Stafi': 0.1, 'staking': 5.28}"
212,2255,NFTfi,-,Ethereum,['Ethereum'],nftfi,31.51,{'Ethereum': 31.51}
213,503,Lyra,LYRA,Multi-Chain,"['Arbitrum', 'Optimism', 'Ethereum']",lyra,31.49,"{'Optimism': 11.82, 'Ethereum': 0.13, 'Ethereum-staking': 15.78, 'Arbitrum': 19.54, 'staking': 15.78}"
214,1433,Jones DAO,JONES,Multi-Chain,"['Arbitrum', 'Ethereum']",jones-dao,31.39,"{'pool2': 0.48, 'Arbitrum-staking': 3.74, 'Ethereum': 1.22, 'Arbitrum': 30.17, 'Arbitrum-pool2': 0.48, 'staking': 3.74}"
215,208,ACryptoS,ACS,Multi-Chain,"['Binance', 'Kava', 'Optimism', 'Ethereum', 'Fantom', 'Polygon', 'Arbitrum', 'Cronos', 'Moonbeam', 'Avalanche', 'Astar', 'xDai', 'Moonriver', 'Canto', 'Harmony']",acryptos,31.27,"{'Optimism': 4.94, 'Kava': 8.3, 'Cronos': 0.32, 'Moonriver': 0.06, 'Harmony': 0.02, 'Moonbeam': 0.21, 'Binance': 14.25, 'Ethereum': 0.98, 'xDai': 0.09, 'Astar': 0.14, 'Avalanche': 0.19, 'Polygon': 0.49, 'Arbitrum': 0.48, 'Fantom': 0.79, 'Canto': 0.02}"
216,944,Platypus Finance,PTP,Avalanche,['Avalanche'],platypus-finance,30.44,"{'Avalanche': 30.44, 'Avalanche-staking': 1.59, 'staking': 1.59}"
217,265,Reflexer,FLX,Ethereum,['Ethereum'],reflexer,30.42,{'Ethereum': 30.42}
218,2417,THENA V1,THE,Binance,['Binance'],thena-v1,30.27,{'Binance': 30.27}
219,2142,Sonne Finance,SONNE,Optimism,['Optimism'],sonne-finance,30.16,"{'Optimism': 30.16, 'Optimism-borrowed': 57.41, 'Optimism-staking': 2.11, 'borrowed': 57.41, 'staking': 2.11}"
220,214,Raydium,RAY,Solana,['Solana'],raydium,30.07,{'Solana': 30.07}
221,275,SharedStake,SGT,Ethereum,['Ethereum'],sharedstake,29.88,"{'Ethereum': 29.88, 'pool2': 0.0, 'Ethereum-pool2': 0.0}"
222,475,Yield Yak Aggregator,YAK,Avalanche,['Avalanche'],yield-yak-aggregator,29.83,"{'Avalanche': 29.83, 'Avalanche-staking': 2.94, 'staking': 2.94}"
223,2644,Maverick Protocol,-,Multi-Chain,"['Ethereum', 'zkSync Era']",maverick-protocol,29.79,"{'Ethereum': 25.77, 'zkSync Era': 4.02}"
224,1525,Vector Finance,VTX,Avalanche,['Avalanche'],vector-finance,29.3,"{'Avalanche': 29.3, 'pool2': 0.19, 'Avalanche-pool2': 0.19}"
225,2395,Level Finance,LVL,Binance,['Binance'],level-finance,29.05,"{'Binance': 29.05, 'pool2': 2.92, 'Binance-pool2': 2.92}"
